#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
2000-09-08 13:25:00,2000-09-09 10:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-09-09 10:30:00,2000-09-11 13:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-09-11 13:40:00,2000-09-19 03:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-09-19 03:50:00,2000-09-22 12:15:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-09-22 12:15:00,2000-10-10 00:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-10-10 00:45:00,2000-10-14 16:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-10-14 16:50:00,2000-10-15 07:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-10-15 07:45:00,2000-10-22 21:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-10-22 21:45:00,2000-10-24 13:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-10-24 13:05:00,2000-10-29 13:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-10-29 13:50:00,2000-11-05 15:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-11-05 15:20:00,2000-11-07 23:25:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-11-07 23:25:00,2000-11-24 05:15:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-11-24 05:15:00,2000-11-24 15:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-11-24 15:05:00,2000-11-25 15:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-11-25 15:40:00,2000-12-08 21:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-12-08 21:50:00,2000-12-27 20:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-12-27 20:05:00,2001-01-03 23:00:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-01-03 23:00:00,2001-01-04 21:10:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-01-04 21:10:00,2001-01-09 14:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-01-09 14:20:00,2001-01-20 22:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-01-20 22:40:00,2001-01-27 21:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-01-27 21:20:00,2001-02-02 14:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-02-02 14:45:00,2001-02-10 06:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-02-10 06:05:00,2001-02-13 17:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-02-13 17:50:00,2001-02-25 09:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-02-25 09:20:00,2001-03-01 10:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-03-01 10:55:00,2001-03-25 11:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-03-25 11:20:00,2001-03-28 11:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-03-28 11:30:00,2001-03-29 10:15:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-03-29 10:15:00,2001-04-01 14:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
